fname,label
LblRed0613_111208-ThukC-10.wav,Th
LblRed0613_111208-ThukC-11.wav,Th
PurRas20dd_110406-TetC-01.wav,Te
PurRas20dd_110411-AggC-04.wav,Ag
PurRas20dd_110411-DC-02.wav,DC
PurRas20dd_110411-DC-03.wav,DC
PurRas20dd_110411-TetC-02.wav,Te
PurRas20dd_110411-TetC-03.wav,Te
PurRas20dd_110411-TetC-04.wav,Te
PurRas20dd_110411-TetC-05.wav,Te
PurRas20dd_110411-TetC-06.wav,Te
PurRas20dd_110411-TetC-07.wav,Te
PurRas20dd_110411-TetC-08.wav,Te
PurRas20dd_110411-TetC-09.wav,Te
PurRas20dd_110411-TetC-10.wav,Te
PurRas20dd_110411-TetC-11.wav,Te
PurRas20dd_110411-TetC-12.wav,Te
PurRas20dd_110411-TetC-13.wav,Te
PurRas20dd_110411-TetC-14.wav,Te
PurRas20dd_110411-TetC-15.wav,Te
PurRas20dd_110411-TetC-16.wav,Te
PurRas20dd_110411-TetC-17.wav,Te
PurRas20dd_110411-TetC-18.wav,Te
PurRas20dd_110411-TetC-19.wav,Te
PurRas20dd_110411-TetC-20.wav,Te
PurRas20dd_110411-TetC-21.wav,Te
PurRas20dd_110411-TetC-22.wav,Te
PurRas20dd_110411-TetC-23.wav,Te
PurRas20dd_110411-TetC-24.wav,Te
PurRas20dd_110411-TetC-25.wav,Te
PurRas20dd_110411-TetC-26.wav,Te
PurRas20dd_110411-TetC-27.wav,Te
PurRas20dd_110411-TetC-28.wav,Te
PurRas20dd_110411-TetC-29.wav,Te
PurRas20dd_110411-TetC-30.wav,Te
PurRas20dd_110414-DC-04.wav,DC
PurRas20dd_110425-AggC-08.wav,Ag
PurRas20dd_110425-AggC-09.wav,Ag
PurRas20dd_110425-DC-05.wav,DC
PurRas20dd_110429-DC-06.wav,DC
PurRas20dd_110429-DC-07.wav,DC
PurRas20dd_110429-DC-08.wav,DC
PurRas20dd_110429-DC-09.wav,DC
PurRas20dd_110429-DC-10.wav,DC
PurRas20dd_110429-DC-11.wav,DC
PurRas20dd_110429-DC-12.wav,DC
PurRas20dd_110429-DC-13.wav,DC
PurRas20dd_110429-DC-14.wav,DC
PurRas20dd_110429-DC-15.wav,DC
PurRas20dd_110429-DC-16.wav,DC
PurRas20dd_110429-DC-17.wav,DC
PurRas20dd_110429-DC-18.wav,DC
PurRas20dd_110429-DC-19.wav,DC
PurRas20dd_110429-DC-20.wav,DC
PurRas20dd_110429-DC-21.wav,DC
PurRas20dd_110429-DC-22.wav,DC
PurRas20dd_110429-DC-23.wav,DC
PurRas20dd_110429-DC-24.wav,DC
PurRas20dd_110429-DC-25.wav,DC
PurRas20dd_110429-DC-26.wav,DC
PurRas20dd_110429-DC-27.wav,DC
PurRas20dd_110429-DC-28.wav,DC
PurRas20dd_110429-DC-29.wav,DC
PurRas20dd_110509-AggC-15.wav,Ag
PurRas20dd_110606-AggC-17.wav,Ag
PurRas20dd_110606-AggC-18.wav,Ag
PurRas20dd_110606-AggC-19.wav,Ag
PurRas20dd_110606-AggC-20.wav,Ag
PurRas20dd_110606-AggC-22.wav,Ag
PurRas20dd_110606-NestC-01.wav,Ne
PurRas20dd_110606-NestC-02.wav,Ne
PurRas20dd_110606-NestSeq-03a.wav,Ne
PurRas20dd_110606-NestSeq-03b.wav,Ne
PurRas20dd_110606-NestSeq-03c.wav,Ne
PurRas20dd_110608-NestC-06.wav,Ne
PurRas20dd_110608-NestC-07.wav,Ne
PurRas20dd_110608-NestC-08.wav,Ne
PurRas20dd_110608-NestSeq-05.wav,Ne
PurRas20dd_110608-TukC-01.wav,Tu
PurRas20dd_110608-TukC-02.wav,Tu
PurRas20dd_110608-TukC-03.wav,Tu
PurRas20dd_110608-TukC-04.wav,Tu
PurRas20dd_110608-TukC-05.wav,Tu
PurRas20dd_110608-TukC-06.wav,Tu
PurRas20dd_110608-TukC-07.wav,Tu
PurRas20dd_110608-TukC-08.wav,Tu
PurRas20dd_110608-TukC-09.wav,Tu
RedRas3600_110615-DC-01.wav,DC
RedRas3600_110615-DC-02.wav,DC
RedRas3600_110615-DC-03.wav,DC
RedRas3600_110615-DC-04.wav,DC
RedRas3600_110615-DC-05.wav,DC
RedRas3600_110615-DC-06.wav,DC
RedRas3600_110615-DC-07.wav,DC
RedRas3600_110615-DC-08.wav,DC
RedRas3600_110615-DC-09.wav,DC
RedRas3600_110615-DC-10.wav,DC
RedRas3600_110615-Song-01.wav,So
RedRas3600_110615-Song-02.wav,So
RedRas3600_110615-Song-04.wav,So
RedRas3600_110615-Song-05.wav,So
RedRas3600_110615-Song-06.wav,So
Unknown000_110302-AggC-01.wav,Ag
Unknown000_110404-NeArkC-01.wav,Ne
Unknown000_110405-AggC-06.wav,Ag
Unknown000_110405-ThuC-01.wav,Th
Unknown000_110405-ThuC-02.wav,Th
Unknown000_110405-ThuC-03.wav,Th
Unknown000_110405-ThuC-04.wav,Th
Unknown000_110405-ThuC-05.wav,Th
Unknown000_110405-ThuC-06.wav,Th
Unknown000_110405-ThuC-07.wav,Th
Unknown000_110405-ThuC-08.wav,Th
Unknown000_110405-ThuC-09.wav,Th
Unknown000_110405-ThuC-10.wav,Th
Unknown000_110405-ThuC-11.wav,Th
Unknown00F_110328-DC-03.wav,DC
Unknown00F_110328-DC-04.wav,DC
Unknown00F_110328-DC-05.wav,DC
Unknown00F_110328-DC-06.wav,DC
Unknown00F_110328-DC-07.wav,DC
Unknown00F_110328-DC-08.wav,DC
Unknown00F_110329-DC-09.wav,DC
Unknown00F_110329-DC-10.wav,DC
Unknown00F_110329-DC-11.wav,DC
Unknown00F_110404-DC-12.wav,DC
Unknown00F_110404-DC-13.wav,DC
Unknown00F_110404-DC-14.wav,DC
Unknown00F_110404-DC-15.wav,DC
Unknown00F_110404-DC-16.wav,DC
Unknown00F_110404-DC-17.wav,DC
Unknown00F_110404-DC-18.wav,DC
Unknown00F_110404-DC-19.wav,DC
Unknown00F_110404-DC-20.wav,DC
Unknown00F_110404-DC-21.wav,DC
Unknown00F_110405-DC-22.wav,DC
Unknown00F_110405-DC-24.wav,DC
Unknown00F_110405-DC-25.wav,DC
Unknown00F_110405-NestC-01.wav,Ne
Unknown00F_110405-NestC-02.wav,Ne
Unknown01F_110405-NestC-01.wav,Ne
Unknown01F_110405-NestC-02.wav,Ne
Unknown_110302-AggC-01.wav,Ag
Unknown_110405-AggC-06.wav,Ag
Unknown_110405-ThuC-01.wav,Th
Unknown_110405-ThuC-02.wav,Th
Unknown_110405-ThuC-03.wav,Th
Unknown_110405-ThuC-04.wav,Th
Unknown_110405-ThuC-05.wav,Th
Unknown_110405-ThuC-06.wav,Th
Unknown_110405-ThuC-07.wav,Th
Unknown_110405-ThuC-08.wav,Th
Unknown_110405-ThuC-09.wav,Th
Unknown_110405-ThuC-10.wav,Th
Unknown_110405-ThuC-11.wav,Th
WhiBlu4818_110318-TetC-01.wav,Te
WhiBlu4818_110328-Song-04.wav,So
WhiBlu4818_110328-Song-05.wav,So
WhiBlu4818_110328-TetC-03.wav,Te
WhiBlu4818_110328-TetC-04.wav,Te
WhiBlu4818_110329-DC-01.wav,DC
WhiBlu4818_110329-TetC-05.wav,Te
WhiBlu4818_110329-TetC-06.wav,Te
WhiBlu4818_110329-TetC-07.wav,Te
WhiBlu4818_110329-TetC-09.wav,Te
WhiBlu4818_110329-TetC-10.wav,Te
WhiBlu4818_110329-TetC-11.wav,Te
WhiBlu4818_110329-TetC-12.wav,Te
WhiBlu4818_110329-TetC-13.wav,Te
WhiBlu4818_110329-TetC-14.wav,Te
WhiBlu4818_110329-TetC-15.wav,Te
WhiBlu4818_110329-TetC-16.wav,Te
WhiBlu4818_110329-TetC-17.wav,Te
WhiBlu4818_110329-TetC-18.wav,Te
WhiBlu4818_110329-TetC-19.wav,Te
WhiBlu4818_110329-TetC-20.wav,Te
WhiBlu4818_110404-AggC-05.wav,Ag
WhiBlu4818_110404-AggC-06.wav,Ag
WhiBlu4818_110404-AggC-07.wav,Ag
WhiBlu4818_110404-DC-02.wav,DC
WhiBlu4818_110404-DC-03.wav,DC
WhiBlu4818_110404-DC-04.wav,DC
WhiBlu4818_110404-Song-09.wav,So
WhiBlu4818_110404-Song-11.wav,So
WhiBlu4818_110404-Song-22.wav,So
WhiBlu4818_110405-DC-05.wav,DC
WhiBlu4818_110405-ThuC-01.wav,Th
WhiBlu4818_110405-ThuC-02.wav,Th
WhiBlu4818_110405-ThuC-03.wav,Th
WhiBlu4818_110405-ThuC-04.wav,Th
WhiBlu4818_110405-ThuC-05.wav,Th
WhiBlu4917_110302-NekakleC-01.wav,Ne
WhiBlu4917_110302-NekakleC-02.wav,Ne
WhiBlu4917_110302-NekakleC-03.wav,Ne
WhiBlu4917_110302-NekakleC-04.wav,Ne
WhiBlu4917_110302-NekakleC-05.wav,Ne
WhiBlu4917_110302-NekakleC-06.wav,Ne
WhiBlu4917_110302-NekakleC-07.wav,Ne
WhiBlu4917_110304-DC-01.wav,DC
WhiBlu4917_110304-DC-05.wav,DC
WhiBlu4917_110304-TetC-01.wav,Te
WhiBlu4917_110304-TetC-02.wav,Te
WhiBlu4917_110304-TetC-04.wav,Te
WhiBlu4917_110304-TetC-08.wav,Te
WhiBlu4917_110304-TetC-09.wav,Te
WhiBlu4917_110304-TetC-11.wav,Te
WhiBlu4917_110304-TetC-12.wav,Te
WhiBlu4917_110318-TetC-13.wav,Te
WhiBlu4917_110318-TetC-15.wav,Te
WhiBlu4917_110318-TetC-16.wav,Te
WhiBlu4917_110318-TetC-17.wav,Te
WhiBlu4917_110318-TetC-19.wav,Te
WhiBlu4917_110318-TetC-22.wav,Te
WhiBlu4917_110318-TetC-23.wav,Te
WhiBlu4917_110318-TetC-24.wav,Te
WhiBlu4917_110318-TetC-25.wav,Te
WhiBlu4917_110328-DC-06.wav,DC
WhiBlu4917_110328-DC-08.wav,DC
WhiBlu4917_110328-DC-09.wav,DC
WhiBlu4917_110328-DC-18.wav,DC
WhiBlu4917_110328-DC-19.wav,DC
WhiBlu4917_110328-TetC-27.wav,Te
WhiBlu4917_110404-AggC-01.wav,Ag
WhiBlu4917_110404-NeArkC-01.wav,Ne
WhiBlu4917_110404-NeArkC-02.wav,Ne
WhiBlu4917_110404-NeArkC-04.wav,Ne
WhiBlu4917_110404-NeArkC-05.wav,Ne
WhiBlu4917_110404-NeArkC-06.wav,Ne
WhiBlu4917_110404-NeArkC-07.wav,Ne
WhiBlu4917_110404-NekakleC-08.wav,Ne
WhiBlu4917_110405-DC-20.wav,DC
WhiBlu4917_110405-DC-22.wav,DC
WhiBlu4917_110405-NeArkC-10.wav,Ne
WhiBlu4917_110405-NekakleC-09.wav,Ne
WhiBlu4917_110405-NekakleC-10.wav,Ne
WhiBlu4917_110405-NekakleC-11.wav,Ne
WhiBlu4917_110405-NekakleC-12.wav,Ne
WhiBlu4917_110405-NekakleC-13.wav,Ne
WhiBlu4917_110405-ThuC-01.wav,Th
WhiBlu4917_110405-ThuC-02.wav,Th
WhiBlu4917_110405-ThuC-03.wav,Th
WhiBlu4917_110405-ThuC-04.wav,Th
WhiBlu4917_110405-ThuC-05.wav,Th
WhiBlu4917_110405-ThuC-07.wav,Th
WhiBlu4917_110405-ThuC-08.wav,Th
WhiBlu4917_110405-ThuC-09.wav,Th
WhiBlu5698_110304-AggC-03.wav,Ag
WhiBlu5698_110304-AggC-04.wav,Ag
WhiBlu5698_110304-AggC-06.wav,Ag
WhiBlu5698_110304-AggC-07.wav,Ag
WhiBlu5698_110304-AggC-08.wav,Ag
WhiBlu5698_110304-DC-02.wav,DC
WhiBlu5698_110304-DC-03.wav,DC
WhiBlu5698_110304-DC-04.wav,DC
WhiBlu5698_110304-NeKakleC-02.wav,Ne
WhiBlu5698_110304-NeKakleC-03.wav,Ne
WhiBlu5698_110304-NeKakleC-04.wav,Ne
WhiBlu5698_110304-NestC-01.wav,Ne
WhiBlu5698_110304-NestC-02.wav,Ne
WhiBlu5698_110304-Song-02.wav,So
WhiBlu5698_110304-TetC-01.wav,Te
WhiBlu5698_110304-TetC-02.wav,Te
WhiBlu5698_110304-TetC-04.wav,Te
WhiBlu5698_110304-TetC-05.wav,Te
WhiBlu5698_110304-TetC-07.wav,Te
WhiBlu5698_110304-TetC-13.wav,Te
WhiBlu5698_110304-TetC-14.wav,Te
WhiBlu5698_110304-TetC-15.wav,Te
WhiBlu5698_110304-WhineC-02.wav,Wh
WhiBlu5698_110304-WhineC-04.wav,Wh
WhiBlu5698_110304-WhineC-06.wav,Wh
WhiBlu5698_110304-WhineC-07.wav,Wh
WhiBlu5698_110328-DC-06.wav,DC
WhiBlu5698_110328-DC-07.wav,DC
WhiBlu5698_110328-DC-08.wav,DC
WhiBlu5698_110329-DC-11.wav,DC
WhiBlu5698_110329-DC-12.wav,DC
WhiBlu5698_110329-DC-14.wav,DC
WhiBlu5698_110329-DC-16.wav,DC
WhiBlu5698_110329-DC-17.wav,DC
WhiBlu5698_110329-TetC-16.wav,Te
WhiBlu5698_110329-TetC-17.wav,Te
WhiBlu5698_110329-TetC-18.wav,Te
WhiBlu5698_110329-TetC-19.wav,Te
WhiBlu5698_110329-TetC-20.wav,Te
WhiBlu5698_110329-TetC-22.wav,Te
WhiBlu5698_110329-TetC-23.wav,Te
WhiBlu5698_110329-TetC-24.wav,Te
WhiBlu5698_110329-TetC-26.wav,Te
WhiBlu5698_110404-AggC-10.wav,Ag
WhiBlu5698_110404-NeKakleC-09.wav,Ne
WhiBlu5698_110404-NeKakleC-10.wav,Ne
WhiBlu5698_110404-NeKakleC-12.wav,Ne
WhiBlu5698_110404-NeKakleC-13.wav,Ne
WhiBlu5698_110404-NeKakleC-15.wav,Ne
WhiBlu5698_110404-NeKakleC-16.wav,Ne
WhiBlu5698_110404-NeKakleC-17.wav,Ne
WhiBlu5698_110404-NeKakleC-18.wav,Ne
WhiBlu5698_110404-NestC-05.wav,Ne
WhiBlu5698_110404-NestC-06.wav,Ne
WhiBlu5698_110404-Song-08.wav,So
WhiBlu5698_110404-Song-12.wav,So
WhiBlu5698_110404-Song-18.wav,So
WhiBlu5698_110404-Song-24.wav,So
WhiBlu5698_110404-Song-25.wav,So
WhiBlu5698_110404-WhineC-10.wav,Wh
WhiBlu5698_110404-WhineC-11.wav,Wh
WhiBlu5698_110405-AggC-11.wav,Ag
WhiBlu5698_110405-AggC-13.wav,Ag
WhiBlu5698_110405-AggC-14.wav,Ag
WhiBlu5698_110405-DC-23.wav,DC
WhiBlu5698_110405-NeKakleC-24.wav,Ne
WhiBlu5698_110405-NeKakleC-25.wav,Ne
WhiBlu5698_110405-NeKakleC-26.wav,Ne
WhiBlu5698_110405-NestC-08.wav,Ne
WhiBlu5698_110405-NestC-10.wav,Ne
WhiBlu5698_110405-NestC-12.wav,Ne
WhiBlu5698_110405-NestC-13.wav,Ne
WhiBlu5698_110405-NestC-14.wav,Ne
WhiBlu5698_110405-Song-30.wav,So
WhiBlu5698_110405-Song-31.wav,So
WhiBlu5698_110405-ThuC-01.wav,Th
WhiBlu5698_110405-ThuC-04.wav,Th
WhiBlu5698_110405-ThuC-06.wav,Th
WhiBlu5698_110405-ThuC-07.wav,Th
WhiBlu5698_110405-WhineC-15.wav,Wh
WhiBlu5698_110405-WhineC-18.wav,Wh
WhiBlu5698_110405-WhineC-19.wav,Wh
WhiBlu5698_110405-WhineC-20.wav,Wh
WhiGra0114_110302-AggC-01.wav,Ag
WhiGra0114_110302-NeArkC-02.wav,Ne
WhiGra0114_110302-NekakleC-02.wav,Ne
WhiGra0114_110302-NekakleC-03.wav,Ne
WhiGra0114_110318-DC-03.wav,DC
WhiGra0114_110318-DC-04.wav,DC
WhiGra0114_110318-TetC-02.wav,Te
WhiGra0114_110318-TetC-05.wav,Te
WhiGra0114_110318-TetC-07.wav,Te
WhiGra0114_110318-TetC-10.wav,Te
WhiGra0114_110318-TetC-11.wav,Te
WhiGra0114_110328-TetC-14.wav,Te
WhiGra0114_110329-DC-07.wav,DC
WhiGra0114_110329-DC-10.wav,DC
WhiGra0114_110329-DC-11.wav,DC
WhiGra0114_110329-DC-12.wav,DC
WhiGra0114_110329-TetC-19.wav,Te
WhiGra0114_110329-TetC-20.wav,Te
WhiGra0114_110329-TetC-21.wav,Te
WhiGra0114_110329-ThuckC-01.wav,Th
WhiGra0114_110329-ThuckC-02.wav,Th
WhiGra0114_110405-DC-13.wav,DC
WhiGra0114_110405-DC-14.wav,DC
WhiGra0114_110405-ThuC-05.wav,Th
WhiGra0114_110405-ThuC-06.wav,Th
WhiGra0114_110405-ThuC-07.wav,Th
WhiGra0114_110405-ThuC-08.wav,Th
WhiLbl0010_110411-DC-01.wav,DC
WhiLbl0010_110414-Tet-01.wav,Te
WhiLbl0010_110414-Tet-02.wav,Te
WhiLbl0010_110414-Tet-03.wav,Te
WhiLbl0010_110418-DC-02.wav,DC
WhiLbl0010_110421-DC-04.wav,DC
WhiLbl0010_110421-DC-06.wav,DC
WhiLbl0010_110421-DC-07.wav,DC
WhiLbl0010_110421-DC-08.wav,DC
WhiLbl0010_110421-DC-09.wav,DC
WhiLbl0010_110421-DC-11.wav,DC
WhiLbl0010_110421-Tet-04.wav,Te
WhiLbl0010_110421-Tet-05.wav,Te
WhiLbl0010_110421-Tet-06.wav,Te
WhiLbl0010_110421-Tet-07.wav,Te
WhiLbl0010_110421-Tet-08.wav,Te
WhiLbl0010_110421-Tet-09.wav,Te
WhiLbl0010_110421-Tet-10.wav,Te
WhiLbl0010_110421-Tet-11.wav,Te
WhiLbl0010_110421-Tet-12.wav,Te
WhiLbl0010_110421-Tet-13.wav,Te
WhiLbl0010_110421-Tet-14.wav,Te
WhiLbl0010_110421-Tet-15.wav,Te
WhiLbl0010_110422-DC-13.wav,DC
WhiLbl0010_110422-Tet-16.wav,Te
WhiLbl0010_110425-AggC-03.wav,Ag
WhiLbl0010_110425-DC-14.wav,DC
WhiLbl0010_110425-Tet-20.wav,Te
WhiLbl0010_110425-Tet-21.wav,Te
WhiLbl0010_110425-Tet-22.wav,Te
WhiLbl0010_110425-Tet-23.wav,Te
WhiLbl0010_110425-Tet-24.wav,Te
WhiLbl0010_110425-Tet-25.wav,Te
WhiLbl0010_110425-Tet-26.wav,Te
WhiLbl0010_110425-Tet-27.wav,Te
WhiLbl0010_110425-Tet-28.wav,Te
WhiLbl0010_110425-Tet-29.wav,Te
WhiLbl0010_110425-Tet-30.wav,Te
WhiLbl0010_110427-AggC-04.wav,Ag
WhiLbl0010_110428-DC-15.wav,DC
WhiLbl0010_110429-DC-16.wav,DC
WhiLbl0010_110429-DC-17.wav,DC
WhiLbl0010_110429-Song-04cut.wav,So
WhiLbl0010_110502-DC-18.wav,DC
WhiLbl0010_110502-DC-19.wav,DC
WhiLbl0010_110502-DC-20.wav,DC
WhiLbl0010_110502-DC-21.wav,DC
WhiLbl0010_110502-DC-22.wav,DC
WhiLbl0010_110502-DC-23.wav,DC
WhiLbl0010_110502-DC-24.wav,DC
WhiLbl0010_110502-DC-25.wav,DC
WhiLbl0010_110502-DC-26.wav,DC
WhiLbl0010_110502-DC-27.wav,DC
WhiLbl0010_110502-DC-28.wav,DC
WhiLbl0010_110502-DC-29.wav,DC
WhiLbl0010_110502-DC-30.wav,DC
WhiLbl0010_110509-Song-05.wav,So
WhiLbl0010_110513-Song-06.wav,So
WhiLbl0010_110513-Song-07.wav,So
WhiLbl0010_110601-Song-08.wav,So
WhiLbl0010_110606-AggC-06.wav,Ag
WhiLbl0010_110606-AggC-08.wav,Ag
WhiLbl0010_110606-AggC-09.wav,Ag
WhiLbl0010_110606-AggC-11.wav,Ag
WhiLbl0010_110606-AggC-12.wav,Ag
WhiLbl0010_110606-AggC-13.wav,Ag
WhiLbl0010_110606-AggC-15.wav,Ag
WhiLbl0010_110606-NestC-02.wav,Ne
WhiLbl0010_110606-NestC-05.wav,Ne
WhiLbl0010_110606-NestC-06.wav,Ne
WhiLbl0010_110606-NestC-07.wav,Ne
WhiLbl0010_110606-NestC-08.wav,Ne
WhiLbl0010_110606-NestC-12.wav,Ne
WhiLbl0010_110606-NestC-13.wav,Ne
WhiLbl0010_110606-NestC-14.wav,Ne
WhiLbl0010_110606-NestC-15.wav,Ne
WhiLbl0010_110606-NestC-16.wav,Ne
WhiLbl0010_110606-NestC-17.wav,Ne
WhiLbl0010_110606-NestC-20.wav,Ne
WhiLbl0010_110606-NestC-21.wav,Ne
WhiLbl0010_110606-NestC-22.wav,Ne
WhiLbl0010_110606-NestC-23.wav,Ne
WhiLbl0010_110606-NestC-24.wav,Ne
WhiLbl0010_110606-NestC-25.wav,Ne
WhiLbl0010_110606-NestC-27.wav,Ne
WhiLbl0010_110606-NestC-28.wav,Ne
WhiLbl0010_110606-NestC-33.wav,Ne
WhiLbl0010_110606-NestC-35.wav,Ne
WhiLbl0010_110606-NestC-36.wav,Ne
WhiLbl0010_110606-NestC-37.wav,Ne
WhiLbl0010_110606-NestC-38.wav,Ne
WhiLbl0010_110606-NestC-39.wav,Ne
WhiLbl0010_110606-NestC-40.wav,Ne
WhiLbl0010_110606-NestCSeq-10.wav,Ne
WhiLbl0010_110606-NestCSeq-18.wav,Ne
WhiLbl0010_110606-NestCSeq-26.wav,Ne
WhiLbl0010_110606-NestCSeq-31.wav,Ne
WhiLbl0010_110606-NestCSeq-32.wav,Ne
WhiLbl0010_110606-NestCSeq-34.wav,Ne
WhiLbl0010_110607-AggC-18.wav,Ag
WhiLbl0010_110607-AggC-19.wav,Ag
WhiLbl0010_110607-AggC-22.wav,Ag
WhiLbl0010_110607-TukC-01.wav,Tu
WhiLbl0010_110607-TukC-02.wav,Tu
WhiLbl0010_110607-TukC-03.wav,Tu
WhiLbl0010_110607-TukC-04.wav,Tu
WhiLbl0010_110607-TukC-05.wav,Tu
WhiLbl0010_110607-TukC-06.wav,Tu
WhiLbl0010_110607-TukC-07.wav,Tu
WhiLbl0010_110607-TukC-08.wav,Tu
WhiLbl0010_110607-TukC-09.wav,Tu
WhiLbl0010_110607-TukC-10.wav,Tu
WhiLbl0010_110607-TukC-11.wav,Tu
WhiLbl0010_110607-TukC-12.wav,Tu
WhiLbl0010_110607-TukC-13.wav,Tu
WhiLbl0010_110607-TukC-14.wav,Tu
WhiLbl0010_110607-TukC-15.wav,Tu
WhiLbl0010_110607-TukC-16.wav,Tu
WhiLbl0010_110607-TukC-17.wav,Tu
WhiLbl0010_110607-TukC-18.wav,Tu
WhiLbl0010_110607-TukC-19.wav,Tu
WhiLbl0010_110607-TukC-20.wav,Tu
WhiLbl0010_110608-AggC-26.wav,Ag
WhiLbl0010_110608-AggC-27.wav,Ag
WhiLbl0010_110608-TukC-21.wav,Tu
WhiLbl0010_110608-TukC-22.wav,Tu
WhiLbl0010_110608-TukC-23.wav,Tu
WhiLbl0010_110608-TukC-24.wav,Tu
WhiLbl0010_110608-TukC-25.wav,Tu
WhiLbl0010_110608-TukC-26.wav,Tu
WhiLbl0010_110609-AggC-28.wav,Ag
WhiRas44dd_110615-TetC-01.wav,Te
WhiRas44dd_110615-TetC-02.wav,Te
WhiRas44dd_110616-AggC-05.wav,Ag
WhiRas44dd_110616-AggC-08.wav,Ag
WhiRas44dd_110616-AggC-10.wav,Ag
WhiRas44dd_110616-AggC-11.wav,Ag
WhiRas44dd_110616-TetC-03.wav,Te
WhiRas44dd_110616-TetC-04.wav,Te
WhiRas44dd_110616-TetC-05.wav,Te
WhiRas44dd_110616-TetC-06.wav,Te
WhiRas44dd_110616-TetC-07.wav,Te
WhiRas44dd_110616-TetC-08.wav,Te
WhiRas44dd_110616-TetC-09.wav,Te
WhiRas44dd_110616-TetC-10.wav,Te
WhiRas44dd_110616-TetC-11.wav,Te
WhiRas44dd_110616-TetC-12.wav,Te
WhiRas44dd_110616-TetC-13.wav,Te
WhiRas44dd_110616-TetC-14.wav,Te
WhiRas44dd_110616-TetC-15.wav,Te
WhiRas44dd_110616-TetC-16.wav,Te
WhiRas44dd_110616-TetC-17.wav,Te
WhiRas44dd_110616-TetC-18.wav,Te
WhiRas44dd_110616-TetC-19.wav,Te
WhiRas44dd_110616-TetC-20.wav,Te
WhiRas44dd_110616-TetC-21.wav,Te
WhiRas44dd_110616-TetC-22.wav,Te
WhiRas44dd_110616-TetC-23.wav,Te
WhiRas44dd_110616-TetC-24.wav,Te
WhiRas44dd_110616-TetC-25.wav,Te
WhiRas44dd_110616-TetC-26.wav,Te
WhiRas44dd_110616-TetC-27.wav,Te
WhiRas44dd_110616-TetC-28.wav,Te
WhiRas44dd_110616-TetC-29.wav,Te
WhiRas44dd_110616-TetC-30.wav,Te
WhiRas44dd_110617-DC-01.wav,DC
WhiRas44dd_110617-DC-02.wav,DC
WhiRas44dd_110620-DC-03.wav,DC
WhiRas44dd_110620-DC-04.wav,DC
WhiRas44dd_110620-DC-05.wav,DC
WhiRas44dd_110620-DC-06.wav,DC
WhiRas44dd_110620-DC-07.wav,DC
WhiRas44dd_110620-DC-08.wav,DC
WhiRas44dd_110620-DC-09.wav,DC
WhiRas44dd_110620-DC-10.wav,DC
WhiRas44dd_110620-DC-11.wav,DC
WhiRas44dd_110620-DC-12.wav,DC
WhiRas44dd_110620-DC-13.wav,DC
WhiRas44dd_110620-DC-14.wav,DC
WhiRas44dd_110620-DC-15.wav,DC
WhiRas44dd_110620-DC-16.wav,DC
WhiRas44dd_110620-DC-17.wav,DC
WhiRas44dd_110620-DC-18.wav,DC
WhiRas44dd_110620-DC-19.wav,DC
WhiRas44dd_110620-DC-20.wav,DC
WhiRas44dd_110620-DC-21.wav,DC
WhiRas44dd_110620-DC-22.wav,DC
WhiRas44dd_110620-DC-23.wav,DC
WhiRas44dd_110620-DC-24.wav,DC
WhiRas44dd_110620-DC-25.wav,DC
WhiRas44dd_110620-DC-26.wav,DC
WhiRas44dd_110620-TukC-01.wav,Tu
WhiRas44dd_110620-TukC-02.wav,Tu
WhiRas44dd_110620-TukC-03.wav,Tu
WhiRas44dd_110620-TukC-04.wav,Tu
WhiRas44dd_110620-TukC-05.wav,Tu
WhiRas44dd_110620-TukC-06.wav,Tu
WhiRas44dd_110620-TukC-07.wav,Tu
WhiRas44dd_110620-TukC-08.wav,Tu
WhiRas44dd_110620-TukC-09.wav,Tu
WhiRas44dd_110620-TukC-10.wav,Tu
WhiRas44dd_110620-TukC-11.wav,Tu
WhiRas44dd_110620-TukC-12.wav,Tu
WhiRas44dd_110620-TukC-13.wav,Tu
WhiRas44dd_110620-TukC-14.wav,Tu
WhiRas44dd_110620-TukC-15.wav,Tu
WhiRas44dd_110620-TukC-16.wav,Tu
WhiRas44dd_110620-TukC-17.wav,Tu
WhiRas44dd_110620-TukC-18.wav,Tu
WhiRas44dd_110620-TukC-19.wav,Tu
WhiRas44dd_110620-TukC-20.wav,Tu
WhiRas44dd_110620-TukC-21.wav,Tu
WhiRas44dd_110622-AggC-17.wav,Ag
WhiRas44dd_110623-AggC-21.wav,Ag
WhiRas44dd_110629-TukC-23.wav,Tu
WhiRas44dd_110629-TukC-24.wav,Tu
WhiRas44dd_110629-TukC-25.wav,Tu
WhiRas44dd_110629-TukC-26.wav,Tu
WhiRas44dd_110629-TukC-27.wav,Tu
WhiRas44dd_110701-AggC-24.wav,Ag
WhiRas44dd_110701-DC-27.wav,DC
WhiRas44dd_110701-DC-28.wav,DC
WhiRas44dd_110701-DC-29.wav,DC
WhiRas44dd_110701-DC-30.wav,DC
WhiRas44dd_110706-NestC-04.wav,Ne
WhiRas44dd_110706-NestC-06.wav,Ne
WhiRas44dd_110706-NestC-07.wav,Ne
WhiRas44dd_110706-NestC-08.wav,Ne
WhiRas44dd_110706-NestC-10.wav,Ne
WhiRas44dd_110706-NestC-12.wav,Ne
